reference_key,category_id,product_name,keyword,normalized_keyword,match_type,source_name,source_url,source_locator,is_active
pricecatcher:52303dd4966b,14,Uncle Tan Brand Premium Rice (Super Import),UNCLE TAN BRAND PREMIUM RICE (SUPER IMPORT),uncle tan brand premium rice super import,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1833,1
pricecatcher:f1b81e42e6f7,14,'Blue Key' Brand Self-Rising Flour,'BLUE KEY' BRAND SELF-RISING FLOUR,blue key brand self rising flour,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1849,1
pricecatcher:9d7eb21cef8e,14,"Ngp Wheat Flour (Packed, Faiza Brand)","NGP WHEAT FLOUR (PACKED, FAIZA BRAND)",ngp wheat flour packed faiza brand,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1870,1
pricecatcher:1edb63db8749,13,Lady's Choice Real Mayonnaise,LADY'S CHOICE REAL MAYONNAISE,lady s choice real mayonnaise,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1872,1
pricecatcher:604605a1ed36,7,Seven Up Lemon & Lime (Can),SEVEN UP LEMON & LIME (CAN),seven up lemon and lime can,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1879,1
pricecatcher:988d25abb1cd,13,Curled Dried Chili (With Stem/Without Stem),CURLED DRIED CHILI (WITH STEM/WITHOUT STEM),curled dried chili with stem without stem,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1899,1
pricecatcher:25b61b91d34c,13,Flat Dried Chili (With Stem/Without Stem),FLAT DRIED CHILI (WITH STEM/WITHOUT STEM),flat dried chili with stem without stem,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1900,1
pricecatcher:e544ad533495,11,Dumex Dugro 3 (1-3 Years) (Assorted Flavors),DUMEX DUGRO 3 (1-3 YEARS) (ASSORTED FLAVORS),dumex dugro 3 1 3 years assorted flavors,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1904,1
pricecatcher:b3d5a5fbdd0f,2,Imported Beef (Block),IMPORTED BEEF (BLOCK),imported beef block,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1913,1
pricecatcher:3f16209fef14,2,Imported Buffalo Meat (India) (Block),IMPORTED BUFFALO MEAT (INDIA) (BLOCK),imported buffalo meat india block,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1914,1
pricecatcher:2619172780f1,3,Snapper (Sliced),SNAPPER (SLICED),snapper sliced,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1915,1
pricecatcher:9e24be7115cb,3,Demuduk/Cupak/Cermin Fish (≤ 3 Fish Per Kilogram),DEMUDUK/CUPAK/CERMIN FISH (≤ 3 FISH PER KILOGRAM),demuduk cupak cermin fish 3 fish per kilogram,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1916,1
pricecatcher:938791c40b10,3,Large White Prawn (Between 20 And 30 Pcs Per Kilogram),LARGE WHITE PRAWN (BETWEEN 20 AND 30 PCS PER KILOGRAM),large white prawn between 20 and 30 pcs per kilogram,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1919,1
pricecatcher:5d86fae56a8f,3,Red Tilapia (Between 2 And 5 Fish Per Kilogram),RED TILAPIA (BETWEEN 2 AND 5 FISH PER KILOGRAM),red tilapia between 2 and 5 fish per kilogram,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1921,1
pricecatcher:d2e641e010d2,4,Round Eggplant,ROUND EGGPLANT,round eggplant,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1923,1
pricecatcher:b2d05a2e805b,5,Kasturi Lime (Calamansi),KASTURI LIME (CALAMANSI),kasturi lime calamansi,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1928,1
pricecatcher:395751f88ab4,13,Fresh Coconut Milk (Thick),FRESH COCONUT MILK (THICK),fresh coconut milk thick,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1929,1
pricecatcher:a9c1e7dc0f11,4,Imported Big Onion (Pakistan),IMPORTED BIG ONION (PAKISTAN),imported big onion pakistan,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1931,1
pricecatcher:fe3746853537,13,Saji Brand Pure Cooking Oil,SAJI BRAND PURE COOKING OIL,saji brand pure cooking oil,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1937,1
pricecatcher:b6335f24edc0,13,Alif Brand Pure Cooking Oil,ALIF BRAND PURE COOKING OIL,alif brand pure cooking oil,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1940,1
pricecatcher:8f71050bf2dc,14,Soybeans (Imported),SOYBEANS (IMPORTED),soybeans imported,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1944,1
pricecatcher:e8c12afffb24,12,Royal Baking Powder (Can),ROYAL BAKING POWDER (CAN),royal baking powder can,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1947,1
pricecatcher:0811bba4afe0,14,3A Boy Brand Premium Rice (Super Import),3A BOY BRAND PREMIUM RICE (SUPER IMPORT),3a boy brand premium rice super import,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1951,1
pricecatcher:79f6f96336e1,1,Saji Brand Sweetened Condensed Creamer,SAJI BRAND SWEETENED CONDENSED CREAMER,saji brand sweetened condensed creamer,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1953,1
pricecatcher:a2ae531f48ac,1,Marigold Yogurt (Low Fat) (Strawberry),MARIGOLD YOGURT (LOW FAT) (STRAWBERRY),marigold yogurt low fat strawberry,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1955,1
pricecatcher:9265980ade0e,1,Farm Fresh Dates Milk,FARM FRESH DATES MILK,farm fresh dates milk,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1960,1
pricecatcher:b01ba911c7f2,11,Anmum Essential Step 4 Original Flavor (No Added Sugar) - Box,ANMUM ESSENTIAL STEP 4 ORIGINAL FLAVOR (NO ADDED SUGAR) - BOX,anmum essential step 4 original flavor no added sugar box,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1963,1
pricecatcher:816c52f48a95,14,Quaker Oats Instant Oatmeals,QUAKER OATS INSTANT OATMEALS,quaker oats instant oatmeals,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1964,1
pricecatcher:e0c0fca444a7,11,Milna Rusk Biscuits (Assorted Flavors),MILNA RUSK BISCUITS (ASSORTED FLAVORS),milna rusk biscuits assorted flavors,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1966,1
pricecatcher:f3d858128829,14,Maggi Instant Noodles Curry Flavor,MAGGI INSTANT NOODLES CURRY FLAVOR,maggi instant noodles curry flavor,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1976,1
pricecatcher:6401de280158,11,Dumex Dupro 2 (Follow-On Formula),DUMEX DUPRO 2 (FOLLOW-ON FORMULA),dumex dupro 2 follow on formula,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2001,1
pricecatcher:6d32a316461a,14,Family Brand Super Import Rice,FAMILY BRAND SUPER IMPORT RICE,family brand super import rice,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2004,1
pricecatcher:7e002e37d2de,11,Dutch Lady 123 (Assorted Flavors),DUTCH LADY 123 (ASSORTED FLAVORS),dutch lady 123 assorted flavors,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2009,1
pricecatcher:3f489ded9ac0,11,Dutch Lady 456 (Assorted Flavors),DUTCH LADY 456 (ASSORTED FLAVORS),dutch lady 456 assorted flavors,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2010,1
pricecatcher:e598e784e104,13,Maggi Tom Yam Soup Cubes,MAGGI TOM YAM SOUP CUBES,maggi tom yam soup cubes,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2011,1
pricecatcher:bd35bf9ce10e,11,Enfagrow A+ Mind Pro Step 3 (Assorted Flavors) (Box),ENFAGROW A+ MIND PRO STEP 3 (ASSORTED FLAVORS) (BOX),enfagrow a mind pro step 3 assorted flavors box,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2014,1
pricecatcher:6481773a1cef,7,Nescafe 3 In 1 Original (Aromatic & Balanced),NESCAFE 3 IN 1 ORIGINAL (AROMATIC & BALANCED),nescafe 3 in 1 original aromatic and balanced,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2019,1
pricecatcher:a60b0f08fe1f,1,Lactel Yogurt (Fat Free) (Strawberry),LACTEL YOGURT (FAT FREE) (STRAWBERRY),lactel yogurt fat free strawberry,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2020,1
pricecatcher:cd77e5dbcd7e,13,Buttercup Spread,BUTTERCUP SPREAD,buttercup spread,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2022,1
pricecatcher:dee2155273cf,1,Everyday Instant Milk Powder,EVERYDAY INSTANT MILK POWDER,everyday instant milk powder,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2025,1
pricecatcher:e818d069ac8d,11,Nan Step 1 Infant Formula (Box),NAN STEP 1 INFANT FORMULA (BOX),nan step 1 infant formula box,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2027,1
pricecatcher:e920fa50e30e,11,Nan Step 2 Follow-On Formula (Box),NAN STEP 2 FOLLOW-ON FORMULA (BOX),nan step 2 follow on formula box,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2030,1
pricecatcher:29b4ba6dddeb,11,S-26 Infant Formula Step 1 - (Box),S-26 INFANT FORMULA STEP 1 - (BOX),s 26 infant formula step 1 box,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2031,1
pricecatcher:314435128643,14,Kuda Hijau Brand Wheat Flour,KUDA HIJAU BRAND WHEAT FLOUR,kuda hijau brand wheat flour,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2036,1
pricecatcher:ff32897aa9de,14,Dried Vermicelli (Longkou Brand),DRIED VERMICELLI (LONGKOU BRAND),dried vermicelli longkou brand,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2037,1
pricecatcher:cd0fb0385a00,3,Round Scad/Sardine (Between 8-12 Fish Per Kilogram),ROUND SCAD/SARDINE (BETWEEN 8-12 FISH PER KILOGRAM),round scad sardine between 8 12 fish per kilogram,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2045,1
pricecatcher:94bab7df7762,3,Mackeral Tuna (Between 1 And 2 Fish Per Kilogram),MACKERAL TUNA (BETWEEN 1 AND 2 FISH PER KILOGRAM),mackeral tuna between 1 and 2 fish per kilogram,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2047,1
pricecatcher:8be4d09bc9fd,11,S-26 Infant Formula Step 1 - (Box) (550G),S-26 INFANT FORMULA STEP 1 - (BOX) (550g),s 26 infant formula step 1 box 550g,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2062,1
pricecatcher:acd1a3642407,14,Faiza Emas Brand White Rice (Imported),FAIZA EMAS BRAND WHITE RICE (IMPORTED),faiza emas brand white rice imported,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2066,1
pricecatcher:7420cd4b909e,14,Jasmine Super 5 Special Brand Rice (Imported),JASMINE SUPER 5 SPECIAL BRAND RICE (IMPORTED),jasmine super 5 special brand rice imported,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2068,1
pricecatcher:1dfea2bb834b,4,Short/Japanese Mustard Greens/Siow Pak Choy (1Kg),SHORT/JAPANESE MUSTARD GREENS/SIOW PAK CHOY (1KG),short japanese mustard greens siow pak choy 1kg,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2086,1
pricecatcher:dcce749c62a3,4,White Radish (1Kg),WHITE RADISH (1KG),white radish 1kg,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2087,1
pricecatcher:fac4175817ad,11,Fernleaf 1-3 Years (Assorted Flavors),FERNLEAF 1-3 YEARS (ASSORTED FLAVORS),fernleaf 1 3 years assorted flavors,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2104,1
pricecatcher:16094113046f,11,Fernleaf 4-6 Years (Assorted Flavors),FERNLEAF 4-6 YEARS (ASSORTED FLAVORS),fernleaf 4 6 years assorted flavors,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2105,1
pricecatcher:1c2414611891,4,Imported Potato (Pakistan),IMPORTED POTATO (PAKISTAN),imported potato pakistan,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=2107,1
